ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760855296.6833997,19.00,263.23,0.000,0.000000,4
1760855297.6833973,5.00,263.73,5.734,5.733933,8
1760855298.683438,4.00,255.60,5.835,11.569429,12
1760855299.683397,0.00,255.60,5.132,16.700824,12
1760855300.6833966,0.00,255.60,5.143,21.844000,12
1760855301.6834197,0.00,255.60,5.279,27.122917,12
1760855302.6834242,0.00,255.60,5.126,32.248697,12
1760855303.6834207,0.00,255.60,5.105,37.353848,12
1760855304.6833963,1.00,255.60,5.038,42.391921,12
1760855305.6833963,0.00,255.60,5.064,47.456117,12
1760855306.6833966,0.00,255.60,5.264,52.720447,12
1760855307.683397,0.00,255.60,5.100,57.820836,12
1760855308.68342,0.00,255.60,5.142,62.963035,12
1760855309.683419,0.00,255.60,5.094,68.056833,12
1760855310.6834114,0.00,255.60,5.141,73.198177,12
1760855311.683396,0.00,255.60,5.290,78.487715,12
1760855312.683417,0.00,255.60,5.126,83.614288,12
1760855313.6834133,1.00,255.60,5.127,88.740923,12
1760855314.683415,0.00,255.60,5.183,93.923771,12
1760855315.6834173,0.00,255.60,5.141,99.064871,12
1760855316.6834137,0.00,255.60,5.344,104.408974,12
1760855317.6834204,0.00,255.60,5.134,109.542872,12
1760855318.6834214,0.00,255.60,5.135,114.677746,12
1760855319.6834202,0.00,255.60,5.180,119.857299,12
1760855320.6833963,0.00,255.60,5.143,124.999925,12
1760855321.6834219,1.00,255.60,5.449,130.449557,12
1760855322.6834195,0.00,255.60,5.187,135.636555,12
1760855323.6834216,0.00,255.60,5.150,140.786566,12
1760855324.6834128,0.00,255.60,5.110,145.896233,12
1760855325.683408,0.00,255.60,5.124,151.019877,12
1760855326.6833963,0.00,255.60,5.377,156.396817,12
1760855327.6834183,0.00,255.60,5.170,161.566725,12
1760855328.683417,0.00,255.60,5.151,166.717652,12
1760855329.6834157,0.00,255.60,5.220,171.938037,12
1760855330.6834183,1.00,255.60,5.143,177.080724,12
1760855331.6834316,0.00,255.60,5.311,182.391745,12
1760855332.6834,0.00,255.60,5.131,187.522470,12
1760855333.6834066,0.00,255.60,5.173,192.695369,12
1760855334.6834002,0.00,255.60,5.160,197.855695,12
1760855335.6834135,0.00,255.60,5.129,202.984649,12
1760855336.6834214,1.00,255.60,5.332,208.316362,12
1760855337.6833963,0.00,255.60,5.193,213.509158,12
1760855338.683403,0.00,255.60,5.144,218.652822,12
1760855339.6834168,0.00,255.60,5.156,223.808693,12
1760855340.6834357,0.00,255.60,5.133,228.942163,12
1760855341.683418,0.00,255.60,5.329,234.271068,12
1760855342.6834207,0.00,255.60,5.178,239.449217,12
1760855343.6834085,0.00,255.60,5.118,244.566757,12
1760855344.6834235,1.00,255.60,5.150,249.717135,12
1760855345.6834183,0.00,255.60,5.176,254.892842,12
1760855346.6833968,1.00,255.60,5.352,260.245123,12
1760855347.6833982,0.00,255.60,5.157,265.402580,12
1760855348.6833985,0.00,255.60,5.174,270.576395,12
1760855349.6834075,0.00,255.60,5.161,275.737515,12
1760855350.6833968,0.00,255.60,5.206,280.943800,12
1760855351.6834,0.00,255.60,5.333,286.276916,12
1760855352.6833959,0.00,255.60,5.200,291.476854,12
1760855353.6833956,0.00,255.60,5.202,296.678745,12
1760855354.6834202,0.00,255.60,5.142,301.820944,12
1760855355.683396,0.00,255.60,5.172,306.992867,12
1760855356.6833956,1.00,255.60,5.480,312.472467,12
1760855357.6834216,0.00,255.60,5.242,317.715007,12
1760855358.6834192,0.00,255.60,5.148,322.862760,12
1760855359.6834216,0.00,255.60,5.154,328.016800,12
1760855360.6834137,0.00,255.60,5.241,333.258119,12
1760855361.6834054,0.00,255.60,5.394,338.651660,12
1760855362.6833997,0.00,255.60,5.206,343.857885,12
1760855363.683441,0.00,255.60,5.158,349.015892,12
1760855364.6833966,0.00,255.60,5.170,354.186105,12
1760855365.6833982,0.00,255.60,5.212,359.397884,12
1760855366.6833954,1.00,255.60,5.358,364.755597,12
1760855367.6834214,0.00,255.60,5.190,369.945709,12
1760855368.683413,0.00,255.60,5.154,375.099809,12
1760855369.6834035,0.00,255.60,5.186,380.285831,12
1760855370.6833966,0.00,255.60,5.188,385.473318,12
1760855371.6834059,0.00,255.60,5.346,390.819434,12
1760855372.6834002,0.00,255.60,5.213,396.032251,12
1760855373.6833975,0.00,255.60,5.197,401.229076,12
1760855374.6834219,1.00,255.60,5.162,406.390745,12
1760855375.683417,0.00,255.60,5.176,411.567001,12
1760855376.6834056,0.00,255.60,5.413,416.979524,12
1760855377.6833973,0.00,255.60,5.192,422.171466,12
1760855378.6834114,0.00,255.60,5.144,427.315069,12
1760855379.6834183,0.00,255.60,5.089,432.404228,12
1760855380.68342,0.00,255.60,5.050,437.454264,12
1760855381.6834133,1.00,255.60,5.286,442.740688,12
1760855382.68346,0.00,255.60,5.090,447.830763,12
1760855383.683403,0.00,255.60,5.024,452.854798,12
1760855384.6834016,0.00,255.60,5.053,457.907336,12
1760855385.683426,0.00,255.60,5.171,463.078893,12
1760855386.6834216,0.00,255.60,5.143,468.221519,12
1760855387.6836078,0.00,255.60,4.963,473.185862,12
1760855388.6834142,0.00,255.60,4.978,478.163144,12
1760855389.683497,0.00,255.60,4.925,483.088913,12
1760855390.6834033,1.00,255.60,5.216,488.304720,12
1760855391.6833978,5.00,261.60,5.270,493.574604,12
1760855392.6834111,2.00,262.10,5.658,499.232853,16
1760855393.6834161,1.00,262.10,5.439,504.671682,16
1760855394.6833975,2.00,262.10,5.970,510.642065,20
1760855395.6834044,4.00,262.60,5.558,516.200339,24
1760855396.6834192,0.00,262.60,5.790,521.990241,24
1760855397.6834428,0.00,262.60,5.260,527.250848,24
1760855398.6834002,0.00,262.60,5.252,532.502727,24
1760855399.6834028,0.00,262.60,5.138,537.640348,24
1760855400.683418,0.00,262.60,5.145,542.785171,24
1760855401.6834185,0.00,262.60,5.395,548.180543,24
1760855402.683419,0.00,262.60,5.222,553.402453,24
1760855403.6833968,1.00,262.60,5.127,558.529271,24
1760855404.6833956,0.00,262.60,5.189,563.718406,24
1760855405.6833959,0.00,262.60,5.143,568.861093,24
1760855406.6834195,0.00,262.60,5.381,574.241816,24
1760855407.6833959,0.00,262.60,5.172,579.413739,24
1760855408.6834018,0.00,262.60,5.154,584.567718,24
1760855409.6834059,0.00,262.60,5.165,589.732561,24
1760855410.6834178,0.00,262.60,5.222,594.954898,24
1760855411.6834407,0.00,262.60,5.318,600.273244,24
1760855412.683415,1.00,262.60,5.234,605.507361,24
1760855413.6834173,0.00,262.60,5.178,610.685693,24
1760855414.6833963,0.00,262.60,5.151,615.836192,24
1760855415.6834228,0.00,262.60,5.144,620.980405,24
1760855416.6834216,0.00,262.60,5.359,626.339584,24
1760855417.6834147,0.00,262.60,5.158,631.497285,24
1760855418.6834996,0.00,262.60,5.356,636.853961,24
1760855419.6834147,0.00,262.60,5.176,642.029668,24
1760855420.6834185,1.00,262.60,5.149,647.179130,24
1760855421.6833994,0.00,262.60,5.346,652.525491,24
1760855422.683417,0.00,262.60,5.197,657.723048,24
1760855423.683441,0.00,262.60,5.171,662.894483,24
1760855424.6833951,0.00,262.60,5.140,668.034484,24
1760855425.6834378,0.00,262.60,5.196,673.230821,24
1760855426.6834142,0.00,262.60,5.337,678.567538,24
1760855427.68342,0.00,262.60,5.228,683.795247,24
1760855428.6834211,0.00,262.60,5.176,688.970893,24
1760855429.6834154,0.00,262.60,5.188,694.158990,24
1760855430.683425,0.00,262.85,5.141,699.300029,24
1760855431.6834214,1.00,262.85,5.354,704.654263,24
1760855432.6834216,1.00,262.85,5.194,709.847854,24
1760855433.6834207,0.00,262.85,5.212,715.060182,24
1760855434.6833982,0.00,262.85,5.142,720.202441,24
1760855435.6834235,0.00,262.85,5.149,725.351476,24
1760855436.6833954,0.00,262.85,5.384,730.735679,24
1760855437.6834185,0.00,262.85,5.193,735.929025,24
1760855438.683396,0.00,262.85,5.185,741.113826,24
1760855439.683414,0.00,262.85,5.183,746.297345,24
1760855440.6834004,0.00,262.85,5.170,751.466888,24
