ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760828869.5147312,25.00,160.89,0.000,0.000000,4
1760828870.5147536,15.00,160.89,6.395,6.395430,8
1760828871.514729,17.00,160.89,6.251,12.646452,12
1760828872.514753,0.00,160.89,5.309,17.955764,12
1760828873.5147476,0.00,160.89,5.542,23.498169,12
1760828874.5147502,0.00,160.89,5.336,28.834093,12
1760828875.514752,0.00,160.89,5.366,34.199680,12
1760828876.5147462,0.00,160.89,5.410,39.609517,12
1760828877.514747,1.00,160.89,5.288,44.897590,12
1760828878.514842,0.00,160.89,5.529,50.426994,12
1760828879.5147285,0.00,160.89,5.336,55.762857,12
1760828880.5147414,0.00,160.89,5.364,61.126979,12
1760828881.5147483,0.00,160.89,5.289,66.416394,12
1760828882.5147474,0.00,160.89,5.297,71.713500,12
1760828883.5147536,0.00,160.89,5.552,77.265915,12
1760828884.514727,0.00,160.89,5.366,82.631441,12
1760828885.5147467,0.00,160.89,5.350,87.981159,12
1760828886.5147474,0.00,160.89,5.346,93.327397,12
1760828887.5147595,1.00,160.89,5.333,98.660880,12
1760828888.5147617,0.00,160.89,5.454,104.114845,12
1760828889.5147274,0.00,160.89,5.286,109.400720,12
1760828890.5148346,0.00,160.89,5.323,114.723949,12
1760828891.5147407,0.00,160.89,5.319,120.042112,12
1760828892.5147521,0.00,160.89,5.289,125.331527,12
1760828893.5147502,1.00,160.89,5.494,130.825348,12
1760828894.5147383,0.00,160.89,5.355,136.180437,12
1760828895.514726,0.00,160.89,5.441,141.621829,12
1760828896.5147476,0.00,160.89,5.467,147.088795,12
1760828897.514748,0.00,160.89,5.348,152.436987,12
1760828898.514929,1.00,160.89,5.495,157.933372,12
1760828899.5147467,0.00,160.89,5.370,163.301950,12
1760828900.5147657,0.00,160.89,5.419,168.720820,12
1760828901.5147266,0.00,160.89,5.375,174.095562,12
1760828902.515215,0.00,160.89,5.397,179.495207,12
1760828903.5148282,0.00,160.89,5.552,185.045546,12
1760828904.5147433,0.00,160.89,5.393,190.438355,12
1760828905.5147538,0.00,160.89,5.407,195.845629,12
1760828906.5147488,1.00,160.89,5.583,201.428622,12
1760828907.514754,0.00,160.89,5.370,206.798909,12
1760828908.5148284,0.00,160.89,5.538,212.337469,12
1760828909.514745,0.00,160.89,5.357,217.694450,12
1760828910.5147276,0.00,160.89,5.370,223.064126,12
1760828911.5147493,0.00,160.89,5.395,228.459437,12
1760828912.514836,0.00,160.89,5.370,233.830089,12
1760828913.5147302,0.00,160.89,5.566,239.395078,12
1760828914.514725,0.00,160.89,5.421,244.815840,12
1760828915.5147438,1.00,160.89,5.380,250.196136,12
1760828916.5147233,0.00,160.89,5.379,255.575273,12
1760828917.514835,0.00,160.89,5.334,260.910159,12
1760828918.5147483,0.00,160.89,5.545,266.454273,12
1760828919.5151584,0.00,160.89,5.406,271.862829,12
1760828920.515062,0.00,160.89,5.429,277.291282,12
1760828921.5147657,0.00,160.89,5.357,282.646615,12
1760828922.5147471,0.00,160.89,5.355,288.001765,12
1760828923.514732,0.00,160.89,5.511,293.512859,12
1760828924.5147278,0.00,160.89,5.370,298.882657,12
1760828925.5147476,1.00,160.89,5.357,304.239394,12
1760828926.514725,0.00,160.89,5.354,309.593262,12
1760828927.5148404,0.00,160.89,5.368,314.961535,12
1760828928.514751,0.00,160.89,5.604,320.565280,12
1760828929.514901,0.00,160.89,5.414,325.980488,12
1760828930.514747,0.00,160.89,5.438,331.417852,12
1760828931.5147555,0.00,160.89,5.392,336.810172,12
1760828932.5147467,0.00,160.89,5.394,342.204080,12
1760828933.5147529,0.00,160.89,5.547,347.751429,12
1760828934.5147462,0.00,160.89,5.424,353.175731,12
1760828935.5147243,0.00,160.89,5.394,358.569821,12
1760828936.5147488,1.00,160.89,5.420,363.989729,12
1760828937.5147307,1.00,160.89,5.378,369.367889,12
1760828938.5147517,0.00,160.89,5.719,375.087174,12
1760828939.514725,0.00,160.89,5.409,380.496340,12
1760828940.514747,0.00,160.89,5.431,385.927906,12
1760828941.514752,0.00,160.89,5.412,391.339574,12
1760828942.51475,0.00,160.89,5.378,396.717551,12
1760828943.5147474,0.00,160.89,5.610,402.327827,12
1760828944.5148575,0.00,160.89,5.445,407.773736,12
1760828945.5147266,0.00,160.89,5.411,413.184245,12
1760828946.5147257,0.00,160.89,5.433,418.616909,12
